id_escola,id_estudante,score_exame_norm,gen_estud,Ver_padro,faixa_pont_adm_bottom 25%,faixa_pont_adm_mid 50%,faixa_pont_adm_top 25%,rv_adm_escola_bottom 25%,rv_adm_escola_mid 50%,rv_adm_escola_top 25%
14,435,0.6107292,0,1.8588312,1,0,0,0,0,1
14,436,0.7472282,0,1.5282252,0,1,0,0,0,1
14,439,-0.85267,1,-1.116621,0,1,0,0,0,1
14,444,0.2613242,0,0.6190592,1,0,0,0,0,1
14,449,0.0043222,1,1.8588312,1,0,0,0,0,1
14,453,0.4026692,1,1.1976192,0,1,0,0,0,1
14,454,-0.197611,0,0.9496652,0,1,0,0,0,1
14,459,0.5443412,1,1.8588312,1,0,0,0,0,1
14,462,1.1094382,0,0.5364082,1,0,0,0,0,1
14,464,0.0735362,1,0.1231502,0,1,0,0,0,1
14,466,1.8138272,1,1.8588312,1,0,0,0,0,1
14,468,-1.526653,0,0.2884532,0,1,0,0,0,1
14,470,0.1340672,1,-0.786016,0,0,1,0,0,1
14,471,0.1340672,1,-0.290107,0,1,0,0,0,1
14,472,0.1941492,1,-0.042152,0,1,0,0,0,1
14,474,-1.62373,0,-0.868667,0,1,0,0,0,1
14,477,-1.029067,1,0.6190592,0,1,0,0,0,1
14,478,-0.419801,0,-0.620713,0,1,0,0,0,1
14,479,1.3747412,1,2.3547402,1,0,0,0,0,1
14,481,-0.197611,0,0.3711052,1,0,0,0,0,1
14,482,1.3747412,0,0.1231502,0,1,0,0,0,1
14,486,1.1758492,1,0.2884532,0,1,0,0,0,1
14,489,1.2405332,0,1.7761802,0,1,0,0,0,1
14,491,0.9675862,0,0.3711052,1,0,0,0,0,1
14,496,0.7472282,0,-0.207455,0,1,0,0,0,1
15,1,0.4781942,0,-0.042152,0,1,0,0,0,1
15,6,0.3280722,0,0.2884532,0,1,0,0,0,1
15,7,-1.335315,1,-0.207455,0,1,0,0,0,1
15,8,-0.85267,1,-0.620713,0,1,0,0,0,1
15,11,-1.962075,0,-0.868667,0,1,0,0,0,1
15,14,1.1094382,1,1.1149682,1,0,0,0,0,1
15,15,-0.419801,1,-1.03397,0,0,1,0,0,1
15,20,-1.219486,1,1.0323172,1,0,0,0,0,1
15,21,1.5792202,1,1.6935282,1,0,0,0,0,1
15,22,0.2613242,1,1.0323172,1,0,0,0,0,1
15,27,0.1340672,1,0.8670142,1,0,0,0,0,1
15,32,0.6107292,0,0.0404992,1,0,0,0,0,1
15,33,0.0735362,0,0.2058022,1,0,0,0,0,1
15,37,1.8138272,0,1.3629222,1,0,0,0,0,1
15,42,0.6787592,0,1.1149682,1,0,0,0,0,1
15,44,-1.118624,1,-1.03397,0,1,0,0,0,1
15,46,-0.265159,0,0.5364082,1,0,0,0,0,1
15,47,-0.939378,1,-0.207455,0,1,0,0,0,1
15,48,-0.939378,1,-0.207455,0,1,0,0,0,1
15,51,0.1340672,0,0.5364082,1,0,0,0,0,1
15,53,-0.062088,1,-0.620713,0,1,0,0,0,1
15,54,1.9003352,0,0.7843622,0,1,0,0,0,1
15,56,-1.219486,1,0.2058022,0,1,0,0,0,1
15,59,-0.062088,0,-0.124804,1,0,0,0,0,1
15,61,-0.85267,0,-0.951318,0,1,0,0,0,1
15,62,1.4395322,0,0.2884532,1,0,0,0,0,1
15,64,-0.265159,0,0.1231502,0,1,0,0,0,1
15,65,-1.029067,0,-1.364576,0,0,1,0,0,1
15,67,-0.197611,1,-0.290107,0,1,0,0,0,1
15,70,-0.338842,0,1.2802712,1,0,0,0,0,1
15,73,-0.492781,0,0.7017112,1,0,0,0,0,1
15,75,0.8219882,0,1.1976192,1,0,0,0,0,1
15,76,0.3280722,1,1.3629222,1,0,0,0,0,1
15,81,1.1094382,0,1.1976192,1,0,0,0,0,1
15,86,0.1941492,1,-0.042152,1,0,0,0,0,1
15,87,-0.85267,0,-0.372758,0,1,0,0,0,1
15,90,-0.129085,1,-0.290107,0,1,0,0,0,1
15,94,-0.85267,1,0.0404992,0,1,0,0,0,1
15,95,-1.62373,0,0.1231502,0,1,0,0,0,1
15,100,0.1941492,1,-0.207455,0,1,0,0,0,1
15,103,0.6107292,1,1.1149682,0,1,0,0,0,1
15,104,-0.623051,1,-0.786016,0,1,0,0,0,1
15,105,-0.492781,0,0.2058022,0,1,0,0,0,1
15,112,1.5792202,1,0.7843622,1,0,0,0,0,1
15,113,-1.029067,0,-0.042152,1,0,0,0,0,1
15,118,-1.62373,1,-0.45541,0,1,0,0,0,1
15,121,0.1941492,1,-0.042152,0,1,0,0,0,1
15,125,-1.438662,0,0.2884532,0,1,0,0,0,1
15,127,-0.623051,0,0.9496652,1,0,0,0,0,1
15,128,-0.555112,1,0.5364082,0,1,0,0,0,1
15,129,-0.197611,0,0.0404992,1,0,0,0,0,1
15,131,-0.555112,1,1.6108772,1,0,0,0,0,1
15,133,0.7472282,1,1.4455742,1,0,0,0,0,1
15,136,-0.776109,1,-0.124804,1,0,0,0,0,1
15,139,-0.419801,1,0.7017112,1,0,0,0,0,1
15,140,0.0043222,1,0.6190592,1,0,0,0,0,1
15,144,-0.623051,1,0.6190592,0,1,0,0,0,1
15,145,-0.265159,0,0.0404992,0,1,0,0,0,1
15,147,0.6107292,1,-0.042152,1,0,0,0,0,1
15,148,-0.265159,1,-1.03397,0,1,0,0,0,1
15,152,1.1094382,1,1.6108772,1,0,0,0,0,1
15,163,0.9675862,1,1.1976192,1,0,0,0,0,1
15,165,2.1029752,0,1.6108772,1,0,0,0,0,1
15,167,0.4781942,0,-0.45541,1,0,0,0,0,1
15,170,0.4026692,0,2.1067862,0,0,1,0,0,1
15,171,-0.85267,0,-0.703364,0,1,0,0,0,1
15,173,-0.699505,1,-0.620713,0,1,0,0,0,1
15,176,-1.118624,0,-1.03397,1,0,0,0,0,1
15,181,0.0043222,0,1.4455742,1,0,0,0,0,1
15,184,-0.623051,1,-0.538061,0,1,0,0,0,1
15,186,0.6107292,1,1.5282252,0,1,0,0,0,1
15,187,-0.197611,1,-0.372758,0,1,0,0,0,1
15,188,-0.419801,1,0.3711052,0,1,0,0,0,1
15,189,0.6107292,0,0.3711052,0,1,0,0,0,1
15,193,1.3101422,0,0.6190592,1,0,0,0,0,1
15,194,1.1758492,1,1.1149682,1,0,0,0,0,1
15,195,-2.510121,1,-0.620713,0,0,1,0,0,1
15,197,1.5792202,1,0.7017112,1,0,0,0,0,1
15,199,1.1094382,1,1.2802712,0,1,0,0,0,1
15,201,-0.062088,1,0.3711052,1,0,0,0,0,1
15,203,0.1340672,0,0.2884532,0,1,0,0,0,1
15,208,-0.197611,0,0.2058022,1,0,0,0,0,1
15,211,-0.85267,0,-0.620713,0,1,0,0,0,1
15,215,-0.623051,0,-0.786016,0,1,0,0,0,1
16,1,-0.419801,0,1.6108772,0,1,0,0,0,1
16,2,-0.776109,0,-1.364576,0,0,1,0,0,1
16,6,-0.129085,0,0.2058022,0,1,0,0,0,1
16,8,-0.338842,0,-1.695182,0,1,0,0,0,1
16,9,0.4026692,0,0.2058022,0,1,0,0,0,1
16,10,0.6107292,0,0.7017112,1,0,0,0,0,1
16,11,-1.219486,0,-0.042152,0,1,0,0,0,1
16,13,1.2405332,0,1.1976192,1,0,0,0,0,1
16,14,0.1340672,0,0.0404992,0,1,0,0,0,1
16,15,0.1340672,0,0.6190592,0,1,0,0,0,1
16,16,0.6787592,0,1.4455742,1,0,0,0,0,1
16,17,-0.623051,0,-0.124804,0,1,0,0,0,1
16,21,-0.555112,0,1.2802712,0,1,0,0,0,1
16,22,-0.419801,0,0.6190592,0,1,0,0,0,1
16,25,-1.526653,0,-0.620713,0,1,0,0,0,1
16,26,-0.776109,0,-0.372758,0,1,0,0,0,1
16,27,0.8219882,0,0.1231502,1,0,0,0,0,1
16,28,0.6107292,0,0.5364082,1,0,0,0,0,1
16,29,-0.623051,0,-0.290107,0,1,0,0,0,1
16,33,-0.197611,0,0.8670142,1,0,0,0,0,1
16,35,-0.265159,0,-0.124804,0,1,0,0,0,1
16,36,-1.335315,0,-1.529879,0,1,0,0,0,1
16,37,-1.219486,0,-0.372758,0,0,1,0,0,1
16,38,-0.419801,0,0.2884532,0,1,0,0,0,1
16,39,-0.776109,0,0.1231502,0,1,0,0,0,1
16,40,-0.492781,0,-0.620713,0,1,0,0,0,1
16,41,0.0043222,0,1.9414832,1,0,0,0,0,1
16,45,-0.338842,0,-0.951318,0,1,0,0,0,1
16,46,-0.338842,0,0.6190592,0,1,0,0,0,1
16,47,-0.776109,0,0.3711052,1,0,0,0,0,1
16,48,0.0043222,0,0.5364082,0,1,0,0,0,1
16,49,-0.699505,0,-1.03397,0,0,1,0,0,1
16,52,0.4026692,0,1.1149682,1,0,0,0,0,1
16,53,-0.776109,0,0.4537562,1,0,0,0,0,1
16,54,-0.129085,0,1.1976192,0,1,0,0,0,1
16,55,0.8965662,0,0.5364082,1,0,0,0,0,1
16,57,-0.85267,0,-0.290107,0,1,0,0,0,1
16,58,-0.129085,0,0.1231502,0,1,0,0,0,1
16,59,0.6787592,0,0.7017112,1,0,0,0,0,1
16,61,-0.555112,0,-0.290107,0,1,0,0,0,1
16,62,-0.338842,0,-0.124804,0,1,0,0,0,1
16,63,0.1340672,0,0.8670142,1,0,0,0,0,1
16,65,0.9675862,0,1.1976192,1,0,0,0,0,1
16,68,0.5443412,0,1.0323172,1,0,0,0,0,1
16,70,-1.219486,0,-1.61253,0,0,1,0,0,1
16,73,-0.939378,0,0.2058022,0,1,0,0,0,1
16,75,-0.265159,0,1.0323172,0,1,0,0,0,1
16,76,-0.699505,0,-0.868667,0,1,0,0,0,1
16,77,0.0043222,0,0.6190592,1,0,0,0,0,1
16,78,-1.723882,0,-0.290107,0,1,0,0,0,1
16,81,-1.962075,0,-0.042152,0,1,0,0,0,1
16,85,0.1941492,0,0.9496652,1,0,0,0,0,1
16,86,0.0043222,0,0.3711052,1,0,0,0,0,1
16,87,-0.265159,0,-0.042152,0,1,0,0,0,1
16,89,0.3280722,0,-0.45541,0,1,0,0,0,1
16,90,0.4026692,0,1.4455742,1,0,0,0,0,1
16,91,-0.129085,0,0.3711052,0,1,0,0,0,1
16,92,-0.492781,0,0.3711052,0,1,0,0,0,1
16,94,0.0043222,0,1.0323172,1,0,0,0,0,1
16,95,-0.939378,0,-0.620713,0,1,0,0,0,1
16,96,0.6107292,0,1.1149682,1,0,0,0,0,1
16,98,1.0396082,0,0.5364082,0,1,0,0,0,1
16,99,-0.776109,0,0.6190592,1,0,0,0,0,1
16,100,0.8219882,0,1.1149682,1,0,0,0,0,1
16,101,0.4781942,0,0.9496652,0,1,0,0,0,1
16,104,-0.85267,0,0.4537562,0,1,0,0,0,1
16,105,0.7472282,0,-1.281924,0,1,0,0,0,1
16,106,0.6787592,0,1.9414832,1,0,0,0,0,1
16,108,-0.062088,0,1.3629222,0,1,0,0,0,1
16,111,-0.062088,0,-0.538061,0,1,0,0,0,1
16,113,-0.129085,0,0.8670142,0,1,0,0,0,1
16,116,-0.85267,0,2.2720892,0,1,0,0,0,1
16,117,-2.108644,0,0.0404992,0,1,0,0,0,1
16,119,-0.699505,0,-0.620713,0,1,0,0,0,1
16,120,-0.265159,0,0.6190592,1,0,0,0,0,1
16,121,-0.419801,0,1.2802712,0,1,0,0,0,1
16,122,-0.939378,0,0.4537562,0,1,0,0,0,1
16,124,0.3280722,0,-0.042152,1,0,0,0,0,1
16,125,0.3280722,0,0.6190592,0,1,0,0,0,1
16,127,-1.962075,0,-0.620713,0,1,0,0,0,1
16,128,0.3280722,0,0.8670142,0,1,0,0,0,1
16,129,0.4781942,0,0.5364082,0,1,0,0,0,1
16,133,-0.492781,0,-0.207455,0,1,0,0,0,1
16,134,-1.029067,0,-0.786016,0,0,1,0,0,1
16,135,-0.062088,0,0.5364082,0,1,0,0,0,1
17,2,-0.338842,0,0.7017112,0,1,0,0,1,0
17,10,0.0735362,0,-0.45541,0,1,0,0,1,0
17,11,-1.118624,0,-0.124804,0,1,0,0,1,0
17,12,-0.939378,1,0.1231502,0,1,0,0,1,0
17,13,-0.492781,0,-0.786016,0,1,0,0,1,0
17,18,1.4395322,0,0.9496652,1,0,0,0,1,0
17,20,0.0043222,0,0.2884532,0,1,0,0,1,0
17,22,0.1340672,0,0.6190592,1,0,0,0,1,0
17,25,-1.029067,0,-0.042152,0,1,0,0,1,0
17,29,0.0043222,1,0.4537562,1,0,0,0,1,0
17,32,-1.723882,1,-0.042152,1,0,0,0,1,0
17,34,0.0043222,0,0.5364082,0,1,0,0,1,0
17,35,-0.492781,0,0.5364082,0,1,0,0,1,0
17,41,-0.265159,0,-0.042152,0,1,0,0,1,0
17,42,-1.219486,1,-1.447227,0,1,0,0,1,0
17,43,0.8965662,0,0.6190592,1,0,0,0,1,0
17,44,0.2613242,0,0.6190592,0,1,0,0,1,0
17,46,-0.129085,0,-0.124804,0,1,0,0,1,0
17,49,-1.335315,1,-2.686999,0,1,0,0,1,0
17,55,0.7472282,0,0.6190592,0,1,0,0,1,0
17,57,-0.776109,0,0.3711052,0,1,0,0,1,0
17,58,1.1094382,0,0.9496652,0,1,0,0,1,0
17,59,-1.335315,1,0.2058022,0,1,0,0,1,0
17,60,0.4026692,1,2.2720892,1,0,0,0,1,0
17,62,-0.338842,0,0.2884532,0,0,1,0,1,0
17,64,0.3280722,0,-0.042152,1,0,0,0,1,0
17,67,-0.197611,0,-0.703364,0,1,0,0,1,0
17,68,1.5061852,1,0.4537562,0,1,0,0,1,0
17,69,0.4026692,0,-0.868667,0,1,0,0,1,0
17,72,-0.197611,0,-0.45541,0,1,0,0,1,0
17,73,0.2613242,0,-1.943136,0,0,1,0,1,0
17,78,-0.419801,0,-1.199273,0,1,0,0,1,0
17,83,-0.776109,0,-0.372758,1,0,0,0,1,0
17,87,-1.438662,0,-1.447227,0,0,1,0,1,0
17,88,-2.108644,0,-0.951318,0,1,0,0,1,0
17,95,-0.419801,1,-1.695182,0,0,1,0,1,0
17,99,-0.419801,0,-0.207455,0,1,0,0,1,0
17,105,-0.062088,0,0.1231502,0,1,0,0,1,0
17,106,-0.85267,0,-0.290107,0,1,0,0,1,0
17,107,0.0735362,0,0.2058022,0,1,0,0,1,0
17,108,0.2613242,0,0.2884532,0,1,0,0,1,0
17,109,-0.338842,0,-0.868667,0,1,0,0,1,0
17,110,-0.85267,1,-0.620713,0,1,0,0,1,0
17,111,-0.699505,0,-0.290107,0,1,0,0,1,0
17,112,-0.776109,0,0.1231502,0,1,0,0,1,0
17,113,-3.059543,1,-1.860484,0,0,1,0,1,0
17,115,-0.492781,0,0.0404992,0,1,0,0,1,0
17,117,0.4026692,0,0.0404992,1,0,0,0,1,0
17,118,0.2613242,1,1.3629222,1,0,0,0,1,0
17,122,0.6107292,0,0.5364082,1,0,0,0,1,0
17,125,1.0396082,0,0.4537562,0,1,0,0,1,0
17,127,-1.836687,0,0.1231502,0,1,0,0,1,0
17,128,1.0396082,0,1.1149682,1,0,0,0,1,0
17,129,-0.555112,0,0.7017112,0,1,0,0,1,0
17,132,-0.623051,0,-0.372758,0,0,1,0,1,0
17,137,-0.129085,1,1.6108772,1,0,0,0,1,0
17,140,-0.623051,0,-0.620713,0,1,0,0,1,0
17,142,-0.338842,0,1.6108772,1,0,0,0,1,0
17,144,-0.939378,0,0.2058022,1,0,0,0,1,0
17,146,-0.939378,1,-0.290107,0,1,0,0,1,0
17,150,0.2613242,0,-0.951318,0,1,0,0,1,0
17,152,0.4026692,0,0.3711052,1,0,0,0,1,0
17,155,0.4026692,0,0.2884532,1,0,0,0,1,0
17,158,1.1758492,0,-0.45541,0,1,0,0,1,0
17,160,1.3101422,0,-0.868667,0,1,0,0,1,0
17,161,0.7472282,0,0.0404992,0,1,0,0,1,0
17,164,-1.526653,0,-0.45541,0,0,1,0,1,0
17,165,0.6787592,0,0.0404992,0,1,0,0,1,0
17,168,1.0396082,0,3.0159522,1,0,0,0,1,0
17,169,-0.129085,0,-1.116621,0,1,0,0,1,0
17,172,-0.623051,0,-0.620713,0,1,0,0,1,0
17,173,-1.62373,1,-2.025787,0,0,1,0,1,0
17,174,0.3280722,0,0.9496652,1,0,0,0,1,0
17,176,-0.338842,1,-0.538061,0,1,0,0,1,0
17,177,-0.265159,1,-2.19109,0,0,1,0,1,0
17,181,-2.510121,0,-1.695182,0,0,1,0,1,0
17,182,-0.85267,0,-0.786016,0,1,0,0,1,0
17,184,-0.265159,0,-0.207455,0,1,0,0,1,0
17,185,-0.419801,0,-0.207455,0,1,0,0,1,0
17,186,0.3280722,0,2.2720892,0,1,0,0,1,0
17,188,0.6107292,1,-0.124804,0,1,0,0,1,0
17,191,-1.029067,1,-0.290107,0,1,0,0,1,0
17,200,0.3280722,1,-0.538061,0,1,0,0,1,0
17,204,-0.197611,0,-1.116621,0,1,0,0,1,0
17,207,0.4026692,0,0.6190592,0,1,0,0,1,0
17,214,0.5443412,0,-0.45541,0,1,0,0,1,0
17,223,-2.510121,0,-1.529879,0,0,1,0,1,0
17,225,1.1758492,1,1.8588312,1,0,0,0,1,0
17,226,0.1340672,0,1.0323172,1,0,0,0,1,0
17,229,-0.419801,1,-1.695182,0,0,1,0,1,0
17,231,-0.555112,0,0.7017112,0,1,0,0,1,0
17,232,1.3101422,0,1.6935282,1,0,0,0,1,0
17,234,1.1758492,0,0.6190592,1,0,0,0,1,0
17,235,-0.85267,0,-0.372758,0,1,0,0,1,0
17,236,0.8965662,0,-0.207455,1,0,0,0,1,0
17,237,0.0735362,0,-0.703364,0,1,0,0,1,0
17,243,-0.197611,0,-1.695182,0,1,0,0,1,0
17,247,-0.555112,0,0.2058022,0,1,0,0,1,0
17,249,-0.197611,0,-0.124804,0,1,0,0,1,0
17,250,-1.219486,0,-1.199273,0,0,1,0,1,0
17,251,-1.526653,0,-0.538061,0,1,0,0,1,0
17,256,0.8219882,0,1.3629222,0,1,0,0,1,0
17,260,0.3280722,0,0.3711052,0,1,0,0,1,0
17,261,-2.510121,0,-1.777833,0,0,1,0,1,0
17,263,0.0735362,0,-2.356393,0,0,1,0,1,0
17,264,-0.939378,0,-0.703364,0,1,0,0,1,0
17,265,-0.419801,0,0.3711052,1,0,0,0,1,0
17,269,1.3747412,0,1.6935282,1,0,0,0,1,0
17,270,0.5443412,1,1.1976192,1,0,0,0,1,0
17,271,-1.335315,0,0.0404992,0,1,0,0,1,0
17,273,-1.118624,1,-0.538061,0,1,0,0,1,0
17,275,-1.118624,0,-1.03397,0,0,1,0,1,0
18,1,0.0043222,0,0.3711052,0,1,0,0,1,0
18,6,-0.062088,0,-0.620713,0,0,1,0,1,0
18,11,-0.699505,0,-0.951318,0,0,1,0,1,0
18,12,0.2613242,0,0.1231502,0,1,0,0,1,0
18,14,-1.029067,0,0.7017112,0,1,0,0,1,0
18,21,-0.623051,0,0.4537562,0,1,0,0,1,0
18,22,-1.118624,0,-0.538061,0,1,0,0,1,0
18,25,1.4395322,0,0.2058022,0,1,0,0,1,0
18,26,-0.492781,0,-0.786016,0,1,0,0,1,0
18,36,-0.062088,0,0.8670142,0,1,0,0,1,0
18,38,1.6618062,0,-0.538061,0,1,0,0,1,0
18,40,-0.555112,0,-0.620713,0,1,0,0,1,0
18,43,0.1941492,0,0.3711052,1,0,0,0,1,0
18,44,0.8965662,0,0.2884532,0,1,0,0,1,0
18,46,1.4395322,0,0.5364082,1,0,0,0,1,0
18,47,0.0043222,0,0.5364082,1,0,0,0,1,0
18,51,0.0043222,0,0.6190592,1,0,0,0,1,0
18,53,0.5443412,0,-0.042152,0,1,0,0,1,0
18,55,-0.129085,0,0.4537562,0,1,0,0,1,0
18,56,-0.265159,0,0.0404992,0,1,0,0,1,0
18,58,0.6787592,0,0.6190592,0,1,0,0,1,0
18,59,-0.699505,0,-0.042152,0,1,0,0,1,0
18,61,-0.419801,0,1.1149682,0,1,0,0,1,0
18,62,1.3747412,0,1.2802712,1,0,0,0,1,0
18,64,0.9675862,0,-0.124804,0,1,0,0,1,0
18,72,-1.438662,0,-0.620713,0,1,0,0,1,0
18,74,-1.029067,0,-0.372758,0,1,0,0,1,0
18,78,-0.623051,0,0.3711052,0,1,0,0,1,0
18,79,-0.419801,0,0.9496652,1,0,0,0,1,0
18,85,1.5061852,0,1.6108772,1,0,0,0,1,0
18,87,-0.265159,0,-0.620713,0,1,0,0,1,0
18,91,-0.265159,0,0.1231502,0,1,0,0,1,0
18,96,-0.129085,0,0.3711052,0,1,0,0,1,0
18,99,0.8219882,0,-1.447227,0,1,0,0,1,0
18,102,1.4395322,0,1.9414832,1,0,0,0,1,0
18,108,-0.939378,0,1.1976192,0,1,0,0,1,0
18,112,-0.129085,0,-0.372758,1,0,0,0,1,0
18,118,0.6787592,0,0.3711052,1,0,0,0,1,0
18,119,0.3280722,0,0.9496652,1,0,0,0,1,0
18,121,-0.129085,0,-0.042152,0,1,0,0,1,0
18,123,0.7472282,0,0.2058022,1,0,0,0,1,0
18,125,0.6787592,0,-0.042152,1,0,0,0,1,0
18,127,-0.492781,0,0.0404992,0,1,0,0,1,0
18,129,-0.699505,0,0.9496652,0,1,0,0,1,0
18,133,-1.118624,0,0.6190592,0,1,0,0,1,0
18,134,-0.197611,0,0.7843622,0,1,0,0,1,0
18,139,-0.699505,0,-1.03397,0,1,0,0,1,0
18,141,-0.492781,0,0.2884532,0,1,0,0,1,0
18,145,2.2031212,0,1.6108772,1,0,0,0,1,0
18,152,-0.699505,0,-0.620713,0,1,0,0,1,0
18,153,-1.335315,0,0.0404992,0,1,0,0,1,0
18,157,-0.419801,0,0.5364082,0,1,0,0,1,0
18,161,-0.419801,0,-0.124804,0,1,0,0,1,0
18,164,0.8219882,0,-0.45541,1,0,0,0,1,0
18,168,-0.129085,0,-0.620713,0,1,0,0,1,0
18,171,-0.776109,0,0.1231502,0,1,0,0,1,0
18,175,-0.129085,0,-0.868667,0,1,0,0,1,0
18,186,-1.723882,0,-0.290107,0,1,0,0,1,0
18,192,-0.699505,0,0.0404992,0,1,0,0,1,0
18,195,1.2405332,0,-1.447227,1,0,0,0,1,0
18,198,0.4781942,0,-0.703364,0,1,0,0,1,0
18,200,-0.776109,0,-0.207455,0,1,0,0,1,0
18,201,-1.118624,0,0.5364082,0,1,0,0,1,0
18,204,0.2613242,0,0.1231502,1,0,0,0,1,0
18,209,0.4026692,0,0.4537562,1,0,0,0,1,0
18,211,0.9675862,0,0.8670142,1,0,0,0,1,0
18,213,-0.338842,0,0.0404992,0,1,0,0,1,0
18,223,0.0043222,0,0.0404992,0,1,0,0,1,0
18,224,0.5443412,0,-0.042152,0,1,0,0,1,0
18,227,-0.265159,0,-0.372758,0,1,0,0,1,0
18,228,-0.419801,0,0.5364082,1,0,0,0,1,0
18,235,0.0043222,0,0.5364082,1,0,0,0,1,0
18,236,-1.335315,0,-0.620713,0,1,0,0,1,0
18,238,-0.555112,0,0.2884532,0,1,0,0,1,0
18,239,0.0043222,0,0.7017112,1,0,0,0,1,0
18,242,-0.338842,0,0.1231502,0,1,0,0,1,0
18,243,0.5443412,0,0.5364082,1,0,0,0,1,0
18,244,0.6107292,0,0.6190592,1,0,0,0,1,0
18,251,0.4026692,0,1.1149682,1,0,0,0,1,0
18,254,-0.129085,0,0.7843622,1,0,0,0,1,0
18,255,0.0735362,0,-0.207455,0,1,0,0,1,0
18,259,0.0735362,0,0.3711052,0,1,0,0,1,0
18,260,0.0735362,0,-0.703364,0,1,0,0,1,0
18,265,0.8219882,0,0.7017112,0,1,0,0,1,0
18,269,-0.939378,0,-0.124804,0,1,0,0,1,0
18,275,0.2613242,0,-0.290107,0,1,0,0,1,0
18,277,-0.129085,0,0.7843622,1,0,0,0,1,0
18,278,0.9675862,0,1.1976192,1,0,0,0,1,0
18,281,-0.85267,0,0.3711052,1,0,0,0,1,0
18,282,-1.029067,0,-0.372758,0,1,0,0,1,0
18,288,1.3101422,0,-0.042152,0,1,0,0,1,0
18,290,0.7472282,0,-1.529879,0,1,0,0,1,0
18,292,-1.962075,0,-0.620713,0,0,1,0,1,0
18,294,0.4781942,0,0.3711052,0,1,0,0,1,0
18,298,-0.129085,0,-0.538061,0,0,1,0,1,0
18,300,1.2405332,0,-0.042152,1,0,0,0,1,0
18,301,-0.555112,0,-0.124804,0,1,0,0,1,0
18,302,-0.492781,0,-0.786016,0,1,0,0,1,0
18,303,0.9675862,0,0.5364082,1,0,0,0,1,0
18,305,1.4395322,0,1.2802712,1,0,0,0,1,0
18,312,0.3280722,0,-0.786016,0,1,0,0,1,0
18,313,0.8219882,0,0.5364082,1,0,0,0,1,0
18,319,-0.776109,0,-0.372758,0,1,0,0,1,0
18,320,0.8965662,0,0.1231502,0,1,0,0,1,0
18,324,0.3280722,0,0.1231502,0,1,0,0,1,0
18,328,1.0396082,0,0.8670142,1,0,0,0,1,0
18,330,-2.108644,0,0.2058022,0,1,0,0,1,0
18,335,0.3280722,0,0.4537562,0,1,0,0,1,0
18,336,-1.029067,0,-0.207455,0,1,0,0,1,0
18,338,0.0043222,0,0.2884532,0,1,0,0,1,0
18,340,1.1758492,0,0.4537562,1,0,0,0,1,0
18,341,-1.029067,0,0.4537562,1,0,0,0,1,0
18,342,0.6787592,0,0.3711052,0,1,0,0,1,0
19,1,-0.338842,1,0.2058022,1,0,0,0,0,1
19,4,0.2613242,1,0.8670142,1,0,0,0,0,1
19,5,-1.335315,1,-0.042152,0,1,0,0,0,1
19,7,-0.623051,0,1.1149682,0,1,0,0,0,1
19,9,-1.219486,1,-0.868667,0,1,0,0,0,1
19,11,0.4026692,0,-0.207455,1,0,0,0,0,1
19,12,0.0735362,0,0.8670142,1,0,0,0,0,1
19,13,1.7348992,0,0.8670142,1,0,0,0,0,1
19,15,0.7472282,1,1.0323172,0,1,0,0,0,1
19,19,-0.776109,1,-1.199273,0,1,0,0,0,1
19,20,1.5792202,0,0.7017112,1,0,0,0,0,1
19,21,-0.699505,1,-0.372758,0,1,0,0,0,1
19,23,-1.526653,0,0.2884532,0,1,0,0,0,1
19,28,0.2613242,0,0.2884532,1,0,0,0,0,1
19,29,-0.699505,1,-0.372758,0,1,0,0,0,1
19,30,1.6618062,1,1.3629222,1,0,0,0,0,1
19,31,0.5443412,1,1.1149682,1,0,0,0,0,1
19,33,-0.197611,1,-0.45541,0,1,0,0,0,1
19,34,-0.197611,0,-0.124804,0,1,0,0,0,1
19,35,-0.776109,0,0.2058022,0,1,0,0,0,1
19,36,-0.129085,1,0.1231502,1,0,0,0,0,1
19,37,0.4781942,1,1.0323172,0,1,0,0,0,1
19,38,0.4026692,1,-0.042152,0,1,0,0,0,1
19,39,-0.623051,1,-0.786016,0,1,0,0,0,1
19,43,0.9675862,1,1.1149682,1,0,0,0,0,1
19,44,-0.623051,0,0.7843622,0,1,0,0,0,1
19,46,0.4026692,1,0.6190592,0,1,0,0,0,1
19,51,1.1094382,1,0.2058022,0,1,0,0,0,1
19,52,0.2613242,0,0.5364082,0,1,0,0,0,1
19,54,0.0043222,0,1.1149682,1,0,0,0,0,1
19,55,0.5443412,1,0.9496652,0,1,0,0,0,1
19,57,-0.062088,1,0.2058022,0,1,0,0,0,1
19,60,1.4395322,0,1.0323172,1,0,0,0,0,1
19,61,-0.623051,1,0.4537562,0,1,0,0,0,1
19,64,0.6107292,0,-0.372758,0,1,0,0,0,1
19,65,-0.776109,1,-0.290107,0,1,0,0,0,1
19,67,0.4781942,1,0.2884532,1,0,0,0,0,1
19,69,0.3280722,0,0.5364082,0,1,0,0,0,1
19,70,-1.62373,1,-1.447227,0,1,0,0,0,1
19,71,-0.129085,1,1.1149682,0,1,0,0,0,1
19,72,1.3101422,0,1.6935282,1,0,0,0,0,1
19,73,1.5792202,0,0.7017112,1,0,0,0,0,1
19,74,0.4781942,1,0.2884532,1,0,0,0,0,1
